Trial	Subject	Color	Stimulus	Start Time [ms]	End Time [ms]	Fixation Start [ms]	Fixation Duration [ms]	Fixation End [ms]	Position X	Position Y	Average Pupil Size [px] X	Average Pupil Size [px] Y	Average Pupil Diameter [mm]	Dispersion X	Dispersion Y	Eye	Number
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	72671	266	72937	723.4	408.5	65.0	40.2	0.0	6.0	18.0	Binocular	187
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	73470	232	73703	681.2	267.6	56.3	34.9	0.3	4.0	3.0	Binocular	188
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	73769	66	73836	725.4	391.7	63.5	40.5	0.0	2.0	1.0	Binocular	189
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	73936	199	74135	742.9	379.3	52.3	34.3	0.0	2.0	13.0	Binocular	190
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	74202	166	74369	651.6	392.2	64.4	41.4	0.0	2.0	11.0	Binocular	191
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	74503	64	74568	516.6	400.2	64.5	41.3	0.0	1.0	8.0	Binocular	192
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	74768	133	74901	507.3	383.5	63.4	41.5	0.0	4.0	28.0	Binocular	193
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	74967	266	75234	395.5	448.9	45.2	27.4	0.0	13.0	16.0	Binocular	194
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	75400	99	75500	714.7	-34.9	59.2	39.8	0.0	4.0	4.0	Binocular	195
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	75566	100	75666	689.0	-31.1	58.5	39.0	0.0	2.0	2.0	Binocular	196
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	75766	100	75866	697.8	-32.6	38.7	25.8	0.0	2.0	1.0	Binocular	197
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	76065	132	76198	297.3	252.7	102.0	60.6	4.0	37.0	9.0	Binocular	198
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	76298	266	76565	404.3	273.3	57.3	40.9	0.0	46.0	20.0	Binocular	199
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	76631	168	76799	437.6	284.9	36.7	24.7	0.0	3.0	2.0	Binocular	200
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	76997	66	77063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	201
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	77197	166	77363	691.9	414.9	60.3	37.4	0.0	20.0	5.0	Binocular	202
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	77563	268	77831	599.0	435.3	60.8	37.1	0.0	2.0	18.0	Binocular	203
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	77928	332	78261	578.5	404.8	49.1	31.5	0.0	3.0	10.0	Binocular	204
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	78328	199	78528	727.9	394.5	59.4	38.7	0.0	2.0	9.0	Binocular	205
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	78660	500	79161	572.3	413.0	48.5	30.9	0.0	4.0	11.0	Binocular	206
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	79426	133	79559	833.3	366.0	55.6	38.4	0.0	14.0	6.0	Binocular	207
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	79626	67	79693	787.7	400.0	28.8	18.5	0.0	1.0	2.0	Binocular	208
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	79825	99	79925	726.6	-7.2	62.0	39.2	0.0	1.0	2.0	Binocular	209
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	80091	135	80226	797.7	6.1	60.5	38.8	0.0	2.0	9.0	Binocular	210
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	80324	99	80424	618.4	399.3	19.5	12.7	0.0	15.0	0.0	Binocular	211
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	80557	66	80624	756.1	-8.9	58.5	38.5	0.0	3.0	9.0	Binocular	212
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	80890	199	81090	747.8	1.8	39.8	25.8	0.0	2.0	3.0	Binocular	213
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	81489	200	81689	781.0	43.3	38.0	24.3	0.0	7.0	16.0	Binocular	214
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	81889	99	81989	800.4	24.5	18.7	12.2	0.0	1.0	0.0	Binocular	215
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	82188	66	82254	649.7	402.5	53.3	35.0	0.0	0.0	2.0	Binocular	216
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	82321	99	82421	648.4	399.8	52.2	34.7	0.0	0.0	3.0	Binocular	217
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	82488	132	82620	589.6	397.7	53.0	35.3	0.0	0.0	11.0	Binocular	218
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	82720	99	82820	602.5	393.7	53.0	35.8	0.0	0.0	7.0	Binocular	219
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	82886	699	83586	561.4	396.3	44.7	30.2	0.0	22.0	37.0	Binocular	220
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	83685	66	83752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	221
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	83851	133	83984	781.8	365.8	49.5	34.8	0.0	10.0	8.0	Binocular	222
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	84052	65	84118	742.7	380.9	52.0	35.5	0.0	12.0	7.0	Binocular	223
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	84184	166	84351	698.7	450.9	54.6	32.6	0.0	56.0	13.0	Binocular	224
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	84484	99	84583	362.2	388.3	55.3	37.3	0.0	3.0	10.0	Binocular	225
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	84650	100	84750	380.7	376.9	37.8	26.3	0.0	17.0	3.0	Binocular	226
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	84949	99	85049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	227
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	85149	66	85216	812.9	555.0	27.5	12.3	0.0	0.0	0.0	Binocular	228
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	85382	133	85515	831.9	577.9	50.1	21.3	0.0	2.0	13.0	Binocular	229
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	85582	100	85682	772.1	430.9	51.5	32.0	0.0	14.0	26.0	Binocular	230
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	85948	199	86147	743.4	208.2	105.4	72.4	4.0	92.0	96.0	Binocular	231
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	86314	898	87212	723.1	58.7	108.0	86.0	4.0	17.0	176.0	Binocular	232
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	87279	632	87911	751.4	92.6	122.1	94.8	4.6	91.0	19.0	Binocular	233
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	88011	332	88344	711.2	93.0	128.0	99.3	4.8	43.0	23.0	Binocular	234
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	88676	133	88809	699.2	96.1	127.3	98.3	4.8	4.0	0.0	Binocular	235
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	88876	698	89575	684.3	105.8	131.7	97.8	5.0	10.0	7.0	Binocular	236
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	89675	67	89742	737.4	160.2	68.8	35.0	5.2	0.0	4.0	Binocular	237
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	89841	132	89974	781.5	239.0	136.8	84.1	5.3	3.0	8.0	Binocular	238
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	90143	363	90507	696.6	193.0	105.5	65.6	5.1	9.0	19.0	Binocular	239
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	90606	166	90772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	240
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	90906	100	91006	643.1	488.8	70.5	37.5	0.0	6.0	15.0	Binocular	241
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	91072	66	91138	661.2	431.4	64.5	39.0	0.0	6.0	18.0	Binocular	242
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	91205	266	91471	711.7	308.4	116.4	62.5	4.3	15.0	30.0	Binocular	243
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	91538	166	91704	678.3	301.0	106.4	58.3	3.8	8.0	6.0	Binocular	244
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	91771	101	91872	697.9	295.7	103.8	57.8	3.7	2.0	2.0	Binocular	245
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	91937	99	92037	744.5	293.8	103.3	58.2	3.8	0.0	4.0	Binocular	246
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	92802	533	93335	679.3	281.7	107.3	62.1	3.9	4.0	17.0	Binocular	247
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	93435	832	94267	676.3	278.3	109.0	63.0	4.0	5.0	10.0	Binocular	248
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	94400	199	94599	729.0	277.3	110.3	63.8	4.0	3.0	6.0	Binocular	249
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	95198	166	95365	666.8	-33.9	105.5	83.1	3.7	24.0	85.0	Binocular	250
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	95431	200	95632	707.0	33.4	103.0	80.4	3.6	24.0	75.0	Binocular	251
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	96263	100	96364	62.3	-91.3	97.3	80.8	3.4	30.0	5.0	Binocular	252
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	96995	232	97228	292.1	49.9	103.2	80.9	3.9	16.0	15.0	Binocular	253
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	97295	66	97361	268.9	36.5	104.8	81.8	4.0	2.0	0.0	Binocular	254
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	97494	132	97627	403.4	304.9	62.0	38.1	0.0	2.0	7.0	Binocular	255
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	97926	133	98060	303.7	568.2	63.4	29.6	0.0	6.0	63.0	Binocular	256
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	98159	166	98326	933.3	511.6	54.3	27.1	0.0	128.0	89.0	Binocular	257
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	98392	66	98459	936.9	433.1	52.0	31.5	0.0	27.0	16.0	Binocular	258
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	98692	132	98825	747.2	402.0	53.9	35.1	0.0	16.0	4.0	Binocular	259
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	98891	166	99058	736.2	411.1	33.6	21.5	0.0	3.0	2.0	Binocular	260
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	99224	166	99391	524.5	228.4	115.7	72.9	4.3	5.0	3.0	Binocular	261
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	99458	66	99524	436.5	226.1	55.5	26.0	4.4	1.0	4.0	Binocular	262
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	100023	99	100123	410.6	244.6	0.0	0.0	0.0	0.0	0.0	Binocular	263
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	100189	232	100422	479.2	314.1	17.5	10.1	0.0	2.0	0.0	Binocular	264
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	100723	98	100822	295.9	435.1	39.2	24.2	0.0	2.0	4.0	Binocular	265
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	100921	99	101021	359.7	320.6	26.0	17.5	0.0	7.0	46.0	Binocular	266
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	101088	99	101188	227.8	464.2	60.5	35.0	0.0	2.0	4.0	Binocular	267
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	101254	66	101320	292.0	598.4	8.3	7.0	0.0	0.0	30.0	Binocular	268
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	101421	298	101720	516.5	297.7	60.3	37.4	0.0	1.0	4.0	Binocular	269
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	101920	465	102386	474.3	309.5	29.6	17.6	0.0	6.0	10.0	Binocular	270
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	102685	66	102751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	271
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	102952	99	103051	741.9	345.3	56.3	38.8	0.0	4.0	5.0	Binocular	272
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	103118	498	103617	687.3	385.6	58.9	37.7	0.0	35.0	35.0	Binocular	273
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	103683	432	104116	604.8	401.6	60.0	37.2	0.0	13.0	8.0	Binocular	274
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	104316	1031	105347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	275
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	105447	133	105581	616.4	30.8	90.9	74.1	2.7	37.0	47.0	Binocular	276
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	105746	99	105846	668.0	100.7	55.5	47.2	0.0	17.0	27.0	Binocular	277
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	106212	399	106611	377.8	476.9	54.5	31.5	0.0	233.0	83.0	Binocular	278
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	106711	232	106944	439.8	447.6	50.1	31.4	0.0	27.0	18.0	Binocular	279
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	107011	65	107077	447.0	435.5	51.3	32.8	0.0	0.0	23.0	Binocular	280
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	107177	265	107443	651.6	263.0	53.8	33.3	0.0	3.0	2.0	Binocular	281
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	108009	299	108308	537.2	403.1	51.2	34.4	0.0	6.0	15.0	Binocular	282
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	108408	100	108508	845.8	282.6	52.2	36.3	0.0	1.0	2.0	Binocular	283
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	108675	200	108875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	284
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	109041	199	109240	570.2	355.6	55.3	38.6	0.0	6.0	7.0	Binocular	285
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	109307	265	109573	585.0	384.2	55.2	36.9	0.0	6.0	21.0	Binocular	286
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	109639	99	109739	626.4	391.4	54.5	36.3	0.0	1.0	6.0	Binocular	287
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	109873	232	110105	665.5	361.1	55.7	37.1	0.0	0.0	3.0	Binocular	288
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	110172	366	110538	610.2	379.4	55.1	37.4	0.0	10.0	18.0	Binocular	289
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	110604	366	110971	493.6	398.0	41.7	27.9	0.0	8.0	19.0	Binocular	290
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	111037	332	111369	617.0	373.8	50.9	34.7	0.0	5.0	15.0	Binocular	291
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	111436	1164	112601	615.6	354.1	47.2	33.9	0.0	6.0	19.0	Binocular	292
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	112701	199	112900	634.1	385.9	51.4	35.1	0.0	2.0	2.0	Binocular	293
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	113067	99	113166	504.9	414.6	17.0	11.5	0.0	0.0	0.0	Binocular	294
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	113599	133	113732	393.1	580.5	52.4	22.5	0.0	20.0	21.0	Binocular	295
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	114564	99	114664	1234.9	400.1	35.0	22.3	0.0	64.0	12.0	Binocular	296
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	114897	465	115362	784.1	258.7	89.2	56.1	3.4	329.0	17.0	Binocular	297
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	115629	99	115728	670.6	286.2	98.3	56.3	3.6	9.0	6.0	Binocular	298
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	115795	66	115861	649.4	297.2	49.0	34.3	0.0	2.0	1.0	Binocular	299
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	116194	199	116394	680.1	429.3	52.5	30.8	1.2	13.0	3.0	Binocular	300
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	116461	99	116561	613.6	328.3	47.3	34.0	0.0	4.0	3.0	Binocular	301
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	116627	99	116727	609.2	335.3	15.8	11.5	0.0	1.0	6.0	Binocular	302
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	116827	66	116893	783.3	-24.0	48.5	34.5	0.0	3.0	3.0	Binocular	303
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	117159	133	117292	716.7	300.0	51.0	35.6	0.0	6.0	5.0	Binocular	304
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	117359	99	117459	691.4	303.2	17.3	12.0	0.0	0.0	0.0	Binocular	305
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	117559	99	117658	708.6	315.5	53.5	34.7	0.0	7.0	2.0	Binocular	306
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	118058	99	118158	141.2	-47.8	92.0	76.3	3.3	101.0	50.0	Binocular	307
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	118324	132	118457	-80.8	-84.0	85.0	74.5	2.9	103.0	73.0	Binocular	308
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	119555	332	119888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	309
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	120087	332	120420	1082.0	484.4	46.8	24.7	0.0	289.0	90.0	Binocular	310
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	120653	133	120786	800.1	390.9	52.0	35.3	0.0	1.0	8.0	Binocular	311
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	120986	100	121086	781.8	406.7	51.3	33.3	0.0	1.0	1.0	Binocular	312
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	121386	66	121452	769.2	402.7	53.5	35.0	0.0	4.0	6.0	Binocular	313
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	121651	199	121851	756.7	366.5	54.3	37.5	0.0	9.0	5.0	Binocular	314
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	122052	98	122150	719.4	375.7	54.7	37.0	0.0	59.0	11.0	Binocular	315
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	122251	100	122351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	316
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	122517	66	122583	751.5	292.9	116.0	63.3	4.4	2.0	1.0	Binocular	317
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	122650	498	123149	674.7	401.1	54.8	35.0	0.0	10.0	16.0	Binocular	318
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	123248	133	123382	701.2	396.6	14.8	9.5	0.0	0.0	0.0	Binocular	319
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	123450	98	123549	664.8	419.0	37.8	23.7	0.0	13.0	11.0	Binocular	320
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	123615	232	123847	705.2	516.7	56.4	28.7	0.0	10.0	16.0	Binocular	321
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	123915	199	124114	663.9	466.0	17.7	9.6	0.0	6.0	5.0	Binocular	322
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	124213	199	124413	745.9	479.5	8.7	4.8	0.0	0.0	0.0	Binocular	323
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	124480	133	124613	757.4	458.7	52.8	30.5	0.0	4.0	3.0	Binocular	324
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	124713	299	125012	631.6	473.9	45.2	25.1	0.0	9.0	7.0	Binocular	325
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	125079	199	125278	671.2	474.6	37.2	20.7	0.0	8.0	32.0	Binocular	326
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	125379	99	125478	755.4	482.1	55.0	30.5	0.0	0.0	6.0	Binocular	327
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	125711	99	125811	626.3	495.7	56.5	30.5	0.0	4.0	3.0	Binocular	328
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	125878	232	126110	624.4	447.0	56.6	33.9	0.0	11.0	33.0	Binocular	329
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	126343	99	126443	607.4	500.3	56.5	30.2	0.0	1.0	6.0	Binocular	330
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	126510	99	126609	645.8	492.4	18.5	10.2	0.0	0.0	0.0	Binocular	331
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	126676	66	126742	631.4	472.0	56.0	32.0	0.0	0.0	2.0	Binocular	332
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	126843	132	126975	718.6	453.5	55.0	32.8	0.0	3.0	10.0	Binocular	333
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	127042	165	127208	602.6	464.6	55.7	32.1	0.0	2.0	8.0	Binocular	334
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	127375	199	127574	672.4	470.8	53.0	30.5	0.0	2.0	9.0	Binocular	335
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	127641	66	127707	692.7	466.5	52.5	30.5	0.0	0.0	2.0	Binocular	336
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	127774	100	127874	721.4	464.5	52.2	30.3	0.0	1.0	6.0	Binocular	337
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	128073	66	128140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	338
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	128439	199	128639	662.8	456.3	54.4	32.1	0.0	4.0	9.0	Binocular	339
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	128706	133	128840	703.4	461.4	53.8	31.1	0.0	1.0	12.0	Binocular	340
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	129005	432	129438	594.7	476.2	54.9	30.9	0.0	4.0	18.0	Binocular	341
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	129537	199	129737	647.1	483.0	57.8	31.4	0.0	2.0	7.0	Binocular	342
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	129805	132	129937	657.6	506.7	60.0	30.9	0.0	1.0	11.0	Binocular	343
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	130136	266	130403	636.4	487.3	58.8	31.7	0.0	4.0	28.0	Binocular	344
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	130536	166	130702	672.2	524.7	60.0	29.9	0.0	4.0	19.0	Binocular	345
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	130769	533	131303	677.5	516.3	60.6	30.9	0.0	6.0	22.0	Binocular	346
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	131368	66	131434	676.4	504.0	59.8	31.5	0.0	1.0	3.0	Binocular	347
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	131500	299	131800	675.6	505.8	59.4	30.8	0.0	5.0	17.0	Binocular	348
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	131966	202	132169	677.8	515.7	58.9	29.7	0.0	7.0	8.0	Binocular	349
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	132233	67	132300	670.8	525.1	57.5	28.5	0.0	1.0	5.0	Binocular	350
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	132466	132	132599	648.0	435.1	54.4	33.6	0.0	3.0	16.0	Binocular	351
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	132932	99	133031	677.8	426.4	52.7	33.2	0.0	1.0	2.0	Binocular	352
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	133099	66	133165	716.5	422.5	53.3	33.0	0.0	1.0	2.0	Binocular	353
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	133231	67	133298	724.3	433.7	52.8	32.8	0.0	13.0	4.0	Binocular	354
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	133364	101	133465	737.4	441.8	51.3	31.5	0.0	1.0	2.0	Binocular	355
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	133597	132	133730	702.3	432.4	38.3	23.5	0.0	1.0	4.0	Binocular	356
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	133797	66	133863	623.3	459.3	52.5	31.5	0.0	0.0	4.0	Binocular	357
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	134063	233	134296	649.0	459.1	54.0	32.3	0.0	3.0	16.0	Binocular	358
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	134363	165	134529	647.9	454.7	43.9	26.2	0.0	3.0	21.0	Binocular	359
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	134595	399	134994	587.3	407.1	51.7	31.6	0.0	638.0	447.0	Binocular	360
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	135360	66	135427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	361
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	135527	67	135594	670.9	411.7	54.8	35.5	0.0	0.0	7.0	Binocular	362
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	135660	99	135760	705.0	419.2	54.0	34.2	0.0	3.0	14.0	Binocular	363
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	135926	166	136093	618.6	439.4	53.7	33.2	0.0	2.0	8.0	Binocular	364
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	136159	366	136525	674.7	451.4	53.7	32.1	0.0	33.0	30.0	Binocular	365
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	136592	99	136691	722.7	447.3	53.7	32.0	0.0	3.0	8.0	Binocular	366
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	136791	234	137025	614.0	466.2	54.1	32.0	0.0	1.0	4.0	Binocular	367
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	137157	299	137457	656.8	462.8	51.6	30.4	0.0	4.0	13.0	Binocular	368
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	137623	299	137923	650.9	462.5	52.8	31.0	0.0	4.0	13.0	Binocular	369
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	138022	1131	139154	650.3	460.8	53.8	31.5	0.0	6.0	15.0	Binocular	370
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	139287	100	139387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	371
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	139553	66	139620	651.0	427.6	60.3	36.5	0.0	1.0	0.0	Binocular	372
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	139952	1198	141150	651.6	461.8	58.7	33.6	0.0	4.0	17.0	Binocular	373
